areaCodeName,city,degreeName,detail_href,headCount,highMonthPay,jobId,jobName,keyUnits,location,lowMonthPay,publishDate,recId,recName,recProperty,recScale,recTags,sortPriority,updateDate,userType
北京,北京,硕士,https://job.ncss.cn/student/jobs/6h8pUEf3rimhGHmmJaNJA5/detail.html,2,50.0,6h8pUEf3rimhGHmmJaNJA5,人工智能解决方案工程师,0,北京市朝阳区北京市嘉铭奥森产业园,1.0,2020-03-05 17:33,-,北京中电普华信息技术有限公司,国有企业,1000-4999人,,0,2020-03-05 17:33,11
山东,烟台,硕士,https://job.ncss.cn/student/jobs/6ZMiagQmmwVRGaWcB42Rxm/detail.html,10,50.0,6ZMiagQmmwVRGaWcB42Rxm,图像处理研发工程师,0,山东省烟台市山东省烟台市芝罘区机场路2号,1.0,2020-03-05 17:33,-,东方电子股份有限公司,国有企业,1000-4999人,,0,2020-03-05 17:33,11
北京,北京,硕士,https://job.ncss.cn/student/jobs/6Xmzj6etm6K35yC6LgfX8P/detail.html,5,50.0,6Xmzj6etm6K35yC6LgfX8P,名址数据,0,北京市海淀区北京市海淀区建材城西路65号,1.0,2020-03-05 17:33,-,中邮信息科技(北京)有限公司,国有企业,500-999人,,0,2020-03-05 17:33,11
北京,北京,本科,https://job.ncss.cn/student/jobs/6WdZ7YoTNmVABcxt7u9KbX/detail.html,10,50.0,6WdZ7YoTNmVABcxt7u9KbX,信息安全工程师,0,北京市海淀区北京市海淀区北四环中路一流号,1.0,2020-03-05 17:33,-,中电太极(集团)有限公司,国有企业,5000以上,,0,2020-03-05 17:33,11
北京,北京,本科,https://job.ncss.cn/student/jobs/6ZfEdS8ZGnk4j8AuEkpM5K/detail.html,5,50.0,6ZfEdS8ZGnk4j8AuEkpM5K,软件开发与创新岗 （大数据风险控制方向）,0,北京市西城区北京市西城区金融大街16号,1.0,2020-03-05 17:33,-,中国人寿保险股份有限公司,国有企业,500-999人,,0,2020-03-05 17:33,11
北京,北京,本科,https://job.ncss.cn/student/jobs/6uofsi7kM5AXDditNa6fSY/detail.html,3,12.0,6uofsi7kM5AXDditNa6fSY,硬件岗位,0,北京市海淀区北京广利核系统工程有限公司,6.0,2020-03-05 17:33,-,北京广利核系统工程有限公司,国有企业,500-999人,,0,2020-03-05 17:33,11
北京,北京,硕士,https://job.ncss.cn/student/jobs/6hnCSjipsP76aVrvu7q1sL/detail.html,6,50.0,6hnCSjipsP76aVrvu7q1sL,数据应用,0,北京市海淀区北京市海淀区建材城西路65号,1.0,2020-03-05 17:33,-,中邮信息科技(北京)有限公司,国有企业,500-999人,,0,2020-03-05 17:33,11
上海,上海,本科,https://job.ncss.cn/student/jobs/6LR5n21bvBZ8udtS5XPYK9/detail.html,100,50.0,6LR5n21bvBZ8udtS5XPYK9,IT类相关职位,0,上海市长宁区上海市长宁区兴义路8号30层,1.0,2020-03-05 17:33,-,上海电气集团股份有限公司,国有企业,5000以上,,0,2020-03-05 17:33,11
广东,深圳,硕士,https://job.ncss.cn/student/jobs/6LNinJQfucgfUB1Mv3BZ5u/detail.html,10,16.0,6LNinJQfucgfUB1Mv3BZ5u,JAVA工程师,0,北京市海淀区北京市海淀区上地开拓路15号 数码视讯大厦,14.0,2020-03-05 17:33,-,北京数码视讯科技股份有限公司,民营企业,1000-4999人,,0,2020-03-05 17:33,11
上海,上海,本科,https://job.ncss.cn/student/jobs/6NyFBCA7gjRyZToEX9BV8d/detail.html,10,50.0,6NyFBCA7gjRyZToEX9BV8d,智慧交通领域,0,上海市市辖区中国（上海）自由贸易试验区新金桥路27号13号楼2楼,1.0,2020-03-05 17:33,-,中移(上海)信息通信科技有限公司,国有企业,5000以上,,0,2020-03-05 17:33,11
北京,北京,硕士,https://job.ncss.cn/student/jobs/7Rd2w4S9c8s2sjBKyxR9g4/detail.html,10,50.0,7Rd2w4S9c8s2sjBKyxR9g4,数据分析,0,北京市海淀区北京市海淀区建材城西路65号,1.0,2020-03-05 17:33,-,中邮信息科技(北京)有限公司,国有企业,500-999人,,0,2020-03-05 17:33,11
北京,北京,本科,https://job.ncss.cn/student/jobs/7FSTvSDEWHD1rMhytgJ3J9/detail.html,8,50.0,7FSTvSDEWHD1rMhytgJ3J9,软件测试岗,0,北京市西城区北京市西城区金融大街16号,1.0,2020-03-05 17:33,-,中国人寿保险股份有限公司,国有企业,500-999人,,0,2020-03-05 17:33,11
北京,北京,本科,https://job.ncss.cn/student/jobs/7FFXiWjgPUKpH3hNuPm2XU/detail.html,3,50.0,7FFXiWjgPUKpH3hNuPm2XU,电力应用软件UI/UE设计,0,北京市海淀区北京市海淀区清河小营东路15号,1.0,2020-03-05 17:33,-,北京科东电力控制系统有限责任公司,国有企业,1000-4999人,,0,2020-03-05 17:33,11
北京,北京,本科,https://job.ncss.cn/student/jobs/7Ek27L82gTHvk8vvtPAnNk/detail.html,30,50.0,7Ek27L82gTHvk8vvtPAnNk,网络工程师,0,北京市朝阳区朝阳区工体北路甲2号,1.0,2020-03-05 17:33,-,上海华讯网络系统有限公司,国有企业,1000-4999人,,0,2020-03-05 17:33,11
北京,北京,专科,https://job.ncss.cn/student/jobs/7QJkcjhDojmwDagRFt6wzm/detail.html,10,50.0,7QJkcjhDojmwDagRFt6wzm,Lenovo在线交付技术支持工程师,0,北京市海淀区北京市海淀区联想总部西区,1.0,2020-03-05 17:33,-,联想教育科技(北京)有限公司,民营企业,5000以上,,0,2020-03-05 17:33,11
山东,青岛,本科,https://job.ncss.cn/student/jobs/7GvAQyjb72ZRYDGPLm2jwC/detail.html,10,50.0,7GvAQyjb72ZRYDGPLm2jwC,模拟IC工程师,0,山东省青岛市青岛市高新区华贯路鼎信科技产业园,1.0,2020-03-05 17:33,-,青岛鼎信通讯股份有限公司,上市公司,1000-4999人,,0,2020-03-05 17:33,11
福建,福州,硕士,https://job.ncss.cn/student/jobs/7F3GSWf9Up6Evin3DpPhFa/detail.html,5,18.0,7F3GSWf9Up6Evin3DpPhFa,大数据研发工程师,0,福建省福州市福建省福州市闽侯县海西高新科技园高新大道5号博思软件大厦,10.0,2020-03-05 17:33,-,福建博思软件股份有限公司,上市公司,1000-4999人,,0,2020-03-05 17:33,11
北京,北京,本科,https://job.ncss.cn/student/jobs/78w2ttbiYa8BPXxQdCHe7T/detail.html,30,50.0,78w2ttbiYa8BPXxQdCHe7T,网络与信息安全工程师,0,北京市西城区北京市西城区骡马市大街9号,1.0,2020-03-05 17:33,-,中国联合网络通信有限公司北京市分公司,国有企业,5000以上,,0,2020-03-05 17:33,11
北京,北京,本科,https://job.ncss.cn/student/jobs/73XxZs18JNHJTj71bTS9or/detail.html,1,50.0,73XxZs18JNHJTj71bTS9or,硬件研发工程师（1）,0,北京市昌平区北京市昌平区南邵镇南中路 16 号 1 号产业大厦,1.0,2020-03-05 17:33,-,中电普瑞电力工程有限公司,国有企业,500-999人,,0,2020-03-05 17:33,11
北京,北京,本科,https://job.ncss.cn/student/jobs/76fhpPtyCS4UrAwkonW2uM/detail.html,3,50.0,76fhpPtyCS4UrAwkonW2uM,算法工程师,0,北京市大兴区北京市北京经济技术开发区科创十一街18号院C座2层221室,1.0,2020-03-05 17:33,-,京东数字科技控股有限公司,民营企业,5000以上,,0,2020-03-05 17:33,11
北京,北京,本科,https://job.ncss.cn/student/jobs/8BUsTLgdiRsk5kpuLNghPj/detail.html,7,20.0,8BUsTLgdiRsk5kpuLNghPj,后端软件开发工程师,0,北京市海淀区北京市海淀区北清路 中关村环保科技园 文松路1号院 中国科学院计算技术研究所新主楼三层,10.0,2020-03-05 17:33,-,北京中科睿芯科技有限公司,民营企业,100-499人,,0,2020-03-05 17:33,11
北京,北京,本科,https://job.ncss.cn/student/jobs/83yBWbrdN2RQHNy7aTHewR/detail.html,30,50.0,83yBWbrdN2RQHNy7aTHewR,新媒体运营,0,北京市西城区北京市西城区骡马市大街9号,1.0,2020-03-05 17:33,-,中国联合网络通信有限公司北京市分公司,国有企业,5000以上,,0,2020-03-05 17:33,11
北京,北京,本科,https://job.ncss.cn/student/jobs/84JQf6TTog6N2gk2rmYMgV/detail.html,30,50.0,84JQf6TTog6N2gk2rmYMgV,软件开发工程师,0,北京市西城区北京市西城区骡马市大街9号,1.0,2020-03-05 17:33,-,中国联合网络通信有限公司北京市分公司,国有企业,5000以上,,0,2020-03-05 17:33,11
北京,北京,硕士,https://job.ncss.cn/student/jobs/81FTVTAZYqpKZJLqzXRiVQ/detail.html,5,50.0,81FTVTAZYqpKZJLqzXRiVQ,数据开发工程师,0,北京市朝阳区北京市嘉铭奥森产业园,1.0,2020-03-05 17:33,-,北京中电普华信息技术有限公司,国有企业,1000-4999人,,0,2020-03-05 17:33,11
北京,北京,本科,https://job.ncss.cn/student/jobs/86uxYpcmMGWADL4CMbeYHA/detail.html,5,50.0,86uxYpcmMGWADL4CMbeYHA,AI产品经理,0,北京市海淀区北京市海淀区创业路8号1号楼1层,1.0,2020-03-05 17:33,-,阳光雨露信息技术服务(北京)有限公司,上市公司,5000以上,,0,2020-03-05 17:33,11
天津,天津,本科,https://job.ncss.cn/student/jobs/8S4kjat7AGUbWnfX9Qd6ho/detail.html,5,50.0,8S4kjat7AGUbWnfX9Qd6ho,Java开发工程师,0,北京市石景山区北京易华录信息技术股份有限公司,1.0,2020-03-05 17:33,-,北京易华录信息技术股份有限公司,国有企业,1000-4999人,,0,2020-03-05 17:33,11
天津,天津,本科,https://job.ncss.cn/student/jobs/87PLqJHxgTyAGAVwhxKJ55/detail.html,8,50.0,87PLqJHxgTyAGAVwhxKJ55,网络与信息安全工程师,0,北京市石景山区北京易华录信息技术股份有限公司,1.0,2020-03-05 17:33,-,北京易华录信息技术股份有限公司,国有企业,1000-4999人,,0,2020-03-05 17:33,11
北京,北京,硕士,https://job.ncss.cn/student/jobs/7Yt7dqb2TkBMajhuUZovzH/detail.html,1,50.0,7Yt7dqb2TkBMajhuUZovzH,电力电子装置系统研究工程师,0,北京市昌平区北京市昌平区南邵镇南中路 16 号 1 号产业大厦,1.0,2020-03-05 17:33,-,中电普瑞电力工程有限公司,国有企业,500-999人,,0,2020-03-05 17:33,11
福建,福州,硕士,https://job.ncss.cn/student/jobs/7W1U2KTP1LPpfuxFs5ZrbN/detail.html,5,15.0,7W1U2KTP1LPpfuxFs5ZrbN,算法工程师,0,福建省福州市福建省福州市闽侯县海西高新科技园高新大道5号博思软件大厦,10.0,2020-03-05 17:33,-,福建博思软件股份有限公司,上市公司,1000-4999人,,0,2020-03-05 17:33,11
北京,北京,硕士,https://job.ncss.cn/student/jobs/7fGEMjz1W1uqnfeD5o91ud/detail.html,10,50.0,7fGEMjz1W1uqnfeD5o91ud,模拟电路设计工程师,0,北京市海淀区北京市海淀区永嘉北路6号,1.0,2020-03-05 17:33,-,大唐微电子技术有限公司,国有企业,500-999人,,0,2020-03-05 17:33,11
天津,天津,本科,https://job.ncss.cn/student/jobs/9BzYHCPLJNMxwYLqPfXvSi/detail.html,10,50.0,9BzYHCPLJNMxwYLqPfXvSi,解决方案工程师,0,北京市石景山区北京易华录信息技术股份有限公司,1.0,2020-03-05 17:33,-,北京易华录信息技术股份有限公司,国有企业,1000-4999人,,0,2020-03-05 17:33,11
上海,上海,本科,https://job.ncss.cn/student/jobs/9Bg9V7v3DyyaVG1ARBrbw9/detail.html,2,50.0,9Bg9V7v3DyyaVG1ARBrbw9,产品经理（上海）,0,上海市杨浦区上海市杨浦区四平路2500号22楼B-13室,1.0,2020-03-05 17:33,-,兰亭集势贸易(深圳)有限公司上海分公司,上市公司,1000-4999人,,0,2020-03-05 17:33,11
北京,北京,本科,https://job.ncss.cn/student/jobs/8z8Jv8ADGWuSMuxtL91zpS/detail.html,20,50.0,8z8Jv8ADGWuSMuxtL91zpS,软件测试工程师,0,北京市海淀区北京市海淀区建材城西路65号,1.0,2020-03-05 17:33,-,中邮信息科技(北京)有限公司,国有企业,500-999人,,0,2020-03-05 17:33,11
北京,北京,本科,https://job.ncss.cn/student/jobs/9iq4GJ6CYD3V2jRSUDdvBS/detail.html,30,50.0,9iq4GJ6CYD3V2jRSUDdvBS,软件开发工程师,0,北京市海淀区北京市海淀区学院南路55号中软大厦D座,1.0,2020-03-05 17:33,-,北京中软融鑫计算机系统工程有限公司,国有企业,500-999人,,0,2020-03-05 17:33,11
北京,北京,本科,https://job.ncss.cn/student/jobs/9P3JV8rg8vYKxWe7mCsjFb/detail.html,10,20.0,9P3JV8rg8vYKxWe7mCsjFb,前端软件开发工程师,0,北京市海淀区北京市海淀区北清路 中关村环保科技园 文松路1号院 中国科学院计算技术研究所新主楼三层,10.0,2020-03-05 17:33,-,北京中科睿芯科技有限公司,民营企业,100-499人,,0,2020-03-05 17:33,11
北京,北京,本科,https://job.ncss.cn/student/jobs/91cn8JY9pxry5o584SeH6R/detail.html,5,50.0,91cn8JY9pxry5o584SeH6R,软件开发与创新岗 （大数据应用方向）,0,北京市西城区北京市西城区金融大街16号,1.0,2020-03-05 17:33,-,中国人寿保险股份有限公司,国有企业,500-999人,,0,2020-03-05 17:33,11
北京,北京,本科,https://job.ncss.cn/student/jobs/9LfzPAxQpYL9xxRNejixXv/detail.html,50,50.0,9LfzPAxQpYL9xxRNejixXv,程序员,0,北京市海淀区北京市海淀区建材城西路65号,1.0,2020-03-05 17:33,-,中邮信息科技(北京)有限公司,国有企业,500-999人,,0,2020-03-05 17:33,11
北京,北京,硕士,https://job.ncss.cn/student/jobs/8uSdDz7BnriLfRs2YmpMj3/detail.html,3,12.0,8uSdDz7BnriLfRs2YmpMj3,射频工程师,0,北京市大兴区北京市亦庄经济技术开发区文昌大道8号,10.0,2020-03-05 17:33,-,北京北方华创微电子装备有限公司,国有企业,1000-4999人,,0,2020-03-05 17:33,11
北京,北京,本科,https://job.ncss.cn/student/jobs/8uKVt8XHx29myVtDQp1ndq/detail.html,2,50.0,8uKVt8XHx29myVtDQp1ndq,性能测试岗,0,北京市西城区北京市西城区金融大街16号,1.0,2020-03-05 17:33,-,中国人寿保险股份有限公司,国有企业,500-999人,,0,2020-03-05 17:33,11
山东,烟台,本科,https://job.ncss.cn/student/jobs/8vi5KXMMBrYoAqJHcKDE3k/detail.html,10,50.0,8vi5KXMMBrYoAqJHcKDE3k,电力继保装置研发工程师,0,山东省烟台市山东省烟台市芝罘区机场路2号,1.0,2020-03-05 17:33,-,东方电子股份有限公司,国有企业,1000-4999人,,0,2020-03-05 17:33,11
北京,北京,本科,https://job.ncss.cn/student/jobs/Af1Aa2uFatG8PyTPQacqyT/detail.html,2,50.0,Af1Aa2uFatG8PyTPQacqyT,移动互联网产品经理,0,北京市东城区北京市东城区朝阳门北大街21号,1.0,2020-03-05 17:33,-,中国电信股份有限公司北京分公司,国有企业,1000-4999人,,0,2020-03-05 17:33,11
北京,北京,本科,https://job.ncss.cn/student/jobs/AJWcLHLCEonqN445rcY5eE/detail.html,30,50.0,AJWcLHLCEonqN445rcY5eE,物联网运营支撑,0,北京市西城区北京市西城区骡马市大街9号,1.0,2020-03-05 17:33,-,中国联合网络通信有限公司北京市分公司,国有企业,5000以上,,0,2020-03-05 17:33,11
北京,北京,硕士,https://job.ncss.cn/student/jobs/ASynoNiQ3RijusSAxKjun/detail.html,8,16.0,ASynoNiQ3RijusSAxKjun,算法工程师I类,0,北京市朝阳区北京市朝阳区双泉堡甲2号,6.0,2020-03-05 17:33,-,北京环佳通信技术有限公司,国有企业,100-499人,,0,2020-03-05 17:33,11
北京,北京,本科,https://job.ncss.cn/student/jobs/APBnzoM8isNtqA6UM9k7j2/detail.html,10,50.0,APBnzoM8isNtqA6UM9k7j2,安全测试与管理岗,0,北京市西城区北京市西城区金融大街16号,1.0,2020-03-05 17:33,-,中国人寿保险股份有限公司,国有企业,500-999人,,0,2020-03-05 17:33,11
天津,天津,本科,https://job.ncss.cn/student/jobs/A1xgsz4HXyE1E1uXxiw4kT/detail.html,5,50.0,A1xgsz4HXyE1E1uXxiw4kT,UI设计师,0,北京市石景山区北京易华录信息技术股份有限公司,1.0,2020-03-05 17:33,-,北京易华录信息技术股份有限公司,国有企业,1000-4999人,,0,2020-03-05 17:33,11
北京,北京,本科,https://job.ncss.cn/student/jobs/AzKH2iA1SjjY93KSFPmRN3/detail.html,3,50.0,AzKH2iA1SjjY93KSFPmRN3,软件测试工程师,0,北京市海淀区北京市海淀区知春路7号致真大晒,1.0,2020-03-05 17:33,-,北京经纬恒润科技有限公司,民营企业,1000-4999人,,0,2020-03-05 17:33,11
山东,烟台,本科,https://job.ncss.cn/student/jobs/AmAeMPjL2ymYEPr9k2hJ8H/detail.html,10,50.0,AmAeMPjL2ymYEPr9k2hJ8H,前端开发工程师,0,山东省烟台市山东省烟台市芝罘区机场路2号,1.0,2020-03-05 17:33,-,东方电子股份有限公司,国有企业,1000-4999人,,0,2020-03-05 17:33,11
北京,北京,本科,https://job.ncss.cn/student/jobs/9p4ziMco3rn1c9ruhLcvCd/detail.html,6,50.0,9p4ziMco3rn1c9ruhLcvCd,系统集成工程师,0,北京市丰台区北京市丰台区汽车博物馆南路1号院中国通号大厦A座6楼,1.0,2020-03-05 17:33,-,通号通信信息集团有限公司,国有企业,500-999人,,0,2020-03-05 17:33,11
北京,北京,硕士,https://job.ncss.cn/student/jobs/9jfPH7bPR1vW5MHNp2JjdZ/detail.html,5,50.0,9jfPH7bPR1vW5MHNp2JjdZ,系统安全研发工程师,0,北京市海淀区北京市海淀区中关村南四街4号,1.0,2020-03-05 17:33,-,中国科学院软件研究所,机关/事业单位/非营利机构,500-999人,,0,2020-03-05 17:33,11
福建,福州,本科,https://job.ncss.cn/student/jobs/A1VPk4JWUNj7sfjmxAcyCb/detail.html,60,10.0,A1VPk4JWUNj7sfjmxAcyCb,IT储干,0,福建省福州市福建省福州市闽侯县海西高新科技园高新大道5号博思软件大厦,5.0,2020-03-05 17:33,-,福建博思软件股份有限公司,上市公司,1000-4999人,,0,2020-03-05 17:33,11
四川,成都,本科,https://job.ncss.cn/student/jobs/CaK5sCGoWkZLmhM1VBqxEA/detail.html,100,50.0,CaK5sCGoWkZLmhM1VBqxEA,网络类,0,四川省成都市四川省高新区桂溪乡和平村,1.0,2020-03-05 17:33,-,中国联合通信网络有限公司四川省分公司,国有企业,100-499人,,0,2020-03-05 17:33,11
北京,北京,硕士,https://job.ncss.cn/student/jobs/CRUEDQSJZfws283NA92h7E/detail.html,8,16.0,CRUEDQSJZfws283NA92h7E,算法工程师II类,0,北京市朝阳区北京市朝阳区双泉堡甲2号,6.0,2020-03-05 17:33,-,北京环佳通信技术有限公司,国有企业,100-499人,,0,2020-03-05 17:33,11
北京,北京,不限,https://job.ncss.cn/student/jobs/CK4wcTjvHVtBigcVMa6154/detail.html,5,50.0,CK4wcTjvHVtBigcVMa6154,IT Intern,0,北京市朝阳区北京市朝阳区东风南路东风五号园区5栋101,1.0,2020-03-05 17:33,-,熠文(上海)信息技术有限公司北京分公司,上市公司,5000以上,,0,2020-03-05 17:33,11
北京,北京,本科,https://job.ncss.cn/student/jobs/ByTJWs7KVkurMyhwzYGtuS/detail.html,8,50.0,ByTJWs7KVkurMyhwzYGtuS,信息安全工程师,0,北京市海淀区北京市海淀区建材城西路65号,1.0,2020-03-05 17:33,-,中邮信息科技(北京)有限公司,国有企业,500-999人,,0,2020-03-05 17:33,11
北京,北京,本科,https://job.ncss.cn/student/jobs/CaA1zj3fRb7sWZxKoGSErg/detail.html,50,50.0,CaA1zj3fRb7sWZxKoGSErg,Java开发工程师,0,北京市海淀区北京市海淀区学院南路55号,1.0,2020-03-05 17:33,-,中国软件与技术服务股份有限公司,国有企业,1000-4999人,,0,2020-03-05 17:33,11
北京,北京,本科,https://job.ncss.cn/student/jobs/CTerQnDH1DAEegcq5fxFgK/detail.html,10,50.0,CTerQnDH1DAEegcq5fxFgK,软件开发工程师,0,北京市海淀区北京市海淀区中关村南四街4号,1.0,2020-03-05 17:33,-,中国科学院软件研究所,机关/事业单位/非营利机构,500-999人,,0,2020-03-05 17:33,11
北京,北京,博士,https://job.ncss.cn/student/jobs/C1PLuxv7KCbaEBXDMf5avQ/detail.html,20,50.0,C1PLuxv7KCbaEBXDMf5avQ,规划论证工程师,0,北京市海淀区北京市海淀区北四环中路一流号,1.0,2020-03-05 17:33,-,中电太极(集团)有限公司,国有企业,5000以上,,0,2020-03-05 17:33,11
广东,广州,本科,https://job.ncss.cn/student/jobs/BMXH1A6taTbH3vQWqXWrvU/detail.html,3,50.0,BMXH1A6taTbH3vQWqXWrvU,空调系统研发工程师,0,北京市海淀区北京市海淀区学院路街道30号科大天工大厦A座8层,1.0,2020-03-05 17:33,-,北京海悟技术有限公司,民营企业,1000-4999人,,0,2020-03-05 17:33,11
广东,深圳,本科,https://job.ncss.cn/student/jobs/BE8YKiJ4vt3soh5qtMkjDu/detail.html,1,50.0,BE8YKiJ4vt3soh5qtMkjDu,网站运营专员（英语）-专业通讯,0,广东省深圳市深圳市南山区西丽平山民企科技园A栋4楼东，韶音科技,1.0,2020-03-05 17:33,-,深圳市韶音科技有限公司,民营企业,1000-4999人,,0,2020-03-05 17:33,11
北京,北京,本科,https://job.ncss.cn/student/jobs/BCtjvoMumnuKCUCRLM9C8K/detail.html,3,50.0,BCtjvoMumnuKCUCRLM9C8K,网络维护优化岗,0,北京市东城区北京市东城区朝阳门北大街21号,1.0,2020-03-05 17:33,-,中国电信股份有限公司北京分公司,国有企业,1000-4999人,,0,2020-03-05 17:33,11
山东,青岛,本科,https://job.ncss.cn/student/jobs/DiWW3iZYDWZt8T8as2HaPH/detail.html,15,50.0,DiWW3iZYDWZt8T8as2HaPH,嵌入式软件开发工程师,0,山东省青岛市青岛市高新区华贯路鼎信科技产业园,1.0,2020-03-05 17:33,-,青岛鼎信通讯股份有限公司,上市公司,1000-4999人,,0,2020-03-05 17:33,11
北京,北京,本科,https://job.ncss.cn/student/jobs/DP4WcTDF3AN5WedkMVKpZv/detail.html,1,50.0,DP4WcTDF3AN5WedkMVKpZv,网络工程师,0,北京市海淀区北京市海淀区知春路23号量子银座1207,1.0,2020-03-05 17:33,-,首都信息科技发展有限公司,国有企业,100-499人,,0,2020-03-05 17:33,11
北京,北京,本科,https://job.ncss.cn/student/jobs/DHLXfwAbcnRZpmwapfWaRp/detail.html,15,50.0,DHLXfwAbcnRZpmwapfWaRp,软件开发与创新岗 （移动应用开发）,0,北京市西城区北京市西城区金融大街16号,1.0,2020-03-05 17:33,-,中国人寿保险股份有限公司,国有企业,500-999人,,0,2020-03-05 17:33,11
北京,北京,硕士,https://job.ncss.cn/student/jobs/DjjqHwNaMPYZye58qcCq3V/detail.html,10,50.0,DjjqHwNaMPYZye58qcCq3V,数据分析工程师,0,北京市朝阳区北京市嘉铭奥森产业园,1.0,2020-03-05 17:33,-,北京中电普华信息技术有限公司,国有企业,1000-4999人,,0,2020-03-05 17:33,11
天津,天津,本科,https://job.ncss.cn/student/jobs/EFiHza8F8tuF2Wk7CUtAau/detail.html,6,50.0,EFiHza8F8tuF2Wk7CUtAau,前端开发工程师,0,北京市石景山区北京易华录信息技术股份有限公司,1.0,2020-03-05 17:33,-,北京易华录信息技术股份有限公司,国有企业,1000-4999人,,0,2020-03-05 17:33,11
北京,北京,硕士,https://job.ncss.cn/student/jobs/DyVyxpMu9En4VAb2g76LRy/detail.html,2,9.0,DyVyxpMu9En4VAb2g76LRy,结构、工艺设计师,0,北京市朝阳区北京市朝阳区酒仙桥北路乙7号,8.0,2020-03-05 17:33,-,中国电子科技集团公司第三研究所,机关/事业单位/非营利机构,1000-4999人,,0,2020-03-05 17:33,11
北京,北京,本科,https://job.ncss.cn/student/jobs/Djsc2iQz4pQvDmyizch8up/detail.html,10,50.0,Djsc2iQz4pQvDmyizch8up,运维工程师,0,北京市海淀区北京市海淀区知春路23号量子银座1207,1.0,2020-03-05 17:33,-,首都信息科技发展有限公司,国有企业,100-499人,,0,2020-03-05 17:33,11
